v;commence;commencement;;;;;;;;;;;
v;commend;commendation;;;;;;;;;;;
v;comment;comment;commentary;;;;;;;;;;
v;commentate;comment;commentary;commentation;commentator;;;;;;;;
v;commercialise;commercialization;commercialism;commercial;;;;;;;;;
v;commercialize;commercialization;;;;;;;;;;;
v;commingle;comminglement;;;;;;;;;;;
v;comminute;comminution;;;;;;;;;;;
v;commiserate;commiseration;;;;;;;;;;;
v;commission;commission;;;;;;;;;;;
v;commit;commission;commitment;commital;;;;;;;;;
v;commix;commixture;;;;;;;;;;;
v;communalise;community;communion;communalization;commune;;;;;;;;
v;communalize;community;communion;communalization;commune;;;;;;;;
v;commune;communion;;;;;;;;;;;
v;communicate;communication;;;;;;;;;;;
v;communication;communique;;;;;;;;;;;
v;communize;communism;communization;communist;;;;;;;;;
v;commutate;commutation;commutability;commuter;commuting;commutator;;;;;;;
v;commute;commutation;commute;;;;;;;;;;
v;compact;compaction;compactness;compact;;;;;;;;;
v;companion;companion;companionship;companionability;companionableness;;;;;;;;
v;company;company;;;;;;;;;;;
v;compare;comparison;;;;;;;;;;;
v;compart;compartment;;;;;;;;;;;
v;compartmentalise;compartmentalization;;;;;;;;;;;
v;compartmentalize;compartmentalization;;;;;;;;;;;
v;compass;compassion;compassionateness;compass;;;;;;;;;
v;compassionate;compassion;compassionateness;compass;;;;;;;;;
v;compel;compulsion;compulsivity;compulsiveness;compulsive;;;;;;;;
v;compell;compulsion;compulsivity;compulsiveness;compulsive;;;;;;;;
v;compensate;compensation;;;;;;;;;;;
v;compere;compere;;;;;;;;;;;
v;compete;competition;competitiveness;;;;;;;;;;
v;compile;compilation;;;;;;;;;;;
v;complain;complaint;;;;;;;;;;;
v;complement;complement;complementation;;;;;;;;;;
v;complete;completion;;;;;;;;;;;
v;complexify;complexifier;;;;;;;;;;;
v;complexion;complexion;;;;;;;;;;;
v;complicate;complication;;;;;;;;;;;
v;compliment;compliment;;;;;;;;;;;
v;comply;compliance;complaisance;;;;;;;;;;
v;comport;comportment;;;;;;;;;;;
v;compose;composition;composure;;;;;;;;;;
v;compost;compost;;;;;;;;;;;
v;compound;compound;compounding;;;;;;;;;;
v;comprehend;comprehension;;;;;;;;;;;
v;compress;compression;;;;;;;;;;;
v;comprise;comprising;comprisal;;;;;;;;;;
v;compromise;compromise;;;;;;;;;;;
v;compute;computation;;;;;;;;;;;
v;computerise;computerization;;;;;;;;;;;
v;computerize;computerization;;;;;;;;;;;
v;con;con;;;;;;;;;;;
v;concatenate;concatenation;;;;;;;;;;;
v;conceal;concealment;;;;;;;;;;;
v;concede;concession;;;;;;;;;;;
v;conceive;conception;concept;;;;;;;;;;
v;concelebrate;concelebration;;;;;;;;;;;
v;concentrate;concentration;concentrate;;;;;;;;;;
v;conceptualise;conceptualization;conceptualism;conceptuality;conceptus;;;;;;;;
v;conceptualize;conceptualization;;;;;;;;;;;
v;concern;concern;;;;;;;;;;;
v;concert;concert;;;;;;;;;;;
v;concertina;concertina;;;;;;;;;;;
v;concertize;concert;;;;;;;;;;;
v;conciliate;conciliation;;;;;;;;;;;
v;conclude;conclusion;;;;;;;;;;;
v;concoct;concoction;;;;;;;;;;;
v;concord;concordance;concord;concordant;;;;;;;;;
v;concrete;concreteness;concretion;concretism;concretization;concrete;;;;;;;
v;concretize;concreteness;concretion;concretism;concretization;concrete;;;;;;;
v;concrn;concern;;;;;;;;;;;
v;concur;concurrence;;;;;;;;;;;
v;concuss;concussion;;;;;;;;;;;
v;condamn;condamnation;;;;;;;;;;;
v;condemn;condemnation;;;;;;;;;;;
v;condensate;condensation;condenser;condensate;condensing;;;;;;;;
v;condense;condensation;;;;;;;;;;;
v;condescend;condescension;;;;;;;;;;;
v;condition;condition;conditionality;conditioner;conditioning;;;;;;;;
v;condole;condolence;condolement;;;;;;;;;;
v;condone;condonation;;;;;;;;;;;
v;conduct;conduction;conduct;;;;;;;;;;
v;cone;cone;;;;;;;;;;;
v;confab;confab;;;;;;;;;;;
v;confabulate;confabulation;;;;;;;;;;;
v;confect;confection;;;;;;;;;;;
v;confection;confection;;;;;;;;;;;
v;confederate;confederation;;;;;;;;;;;
v;confer;conference;conferment;conferee;;;;;;;;;
v;confess;confession;;;;;;;;;;;
v;confide;confidence;confidant;;;;;;;;;;
v;configure;configuration;;;;;;;;;;;
v;confine;confinement;confine;;;;;;;;;;
v;confirm;confirmation;;;;;;;;;;;
v;confiscate;confiscation;;;;;;;;;;;
v;conflate;conflation;;;;;;;;;;;
v;conflict;conflict;;;;;;;;;;;
v;conform;conformation;;;;;;;;;;;
v;confound;confounding;;;;;;;;;;;
v;confront;confrontation;;;;;;;;;;;
v;confuse;confusion;;;;;;;;;;;
v;confute;confutation;;;;;;;;;;;
v;conga;conga;;;;;;;;;;;
v;conge;conge;;;;;;;;;;;
v;congeal;congealment;congelation;;;;;;;;;;
v;congest;congestion;;;;;;;;;;;
v;conglobate;conglobation;;;;;;;;;;;
v;conglobe;conglobation;;;;;;;;;;;
v;conglomerate;conglomeration;;;;;;;;;;;
v;conglutinate;conglutination;;;;;;;;;;;
v;congratulate;congratulation;;;;;;;;;;;
v;congregate;congregation;;;;;;;;;;;
v;conjecture;conjecture;;;;;;;;;;;
v;conjoin;conjunction;;;;;;;;;;;
v;conjugate;conjugation;;;;;;;;;;;
v;conjure;conjuration;;;;;;;;;;;
v;conk;conk;conker;;;;;;;;;;
v;connect;connection;;;;;;;;;;;
v;connive;connivance;;;;;;;;;;;
v;connote;connotation;;;;;;;;;;;
v;conquer;conquest;;;;;;;;;;;
v;conscript;conscription;;;;;;;;;;;
v;consecrate;consecration;;;;;;;;;;;
v;consent;consent;;;;;;;;;;;
v;conserve;conservation;conservancy;;;;;;;;;;
v;consider;consideration;;;;;;;;;;;
v;consign;consignment;consignee;;;;;;;;;;
v;consist;consistence;;;;;;;;;;;
v;consociate;consociation;;;;;;;;;;;
v;console;consolation;;;;;;;;;;;
v;consolidate;consolidation;;;;;;;;;;;
v;consort;consort;;;;;;;;;;;
v;conspire;conspiracy;;;;;;;;;;;
v;constellate;constellation;;;;;;;;;;;
v;consternate;consternation;;;;;;;;;;;
v;constipate;constipation;;;;;;;;;;;
v;constitute;constitution;;;;;;;;;;;
v;constitutionalize;constitutionalism;;;;;;;;;;;
v;constrain;constraint;;;;;;;;;;;
v;constrict;constriction;;;;;;;;;;;
v;constringe;constringency;;;;;;;;;;;
v;construct;construction;;;;;;;;;;;
v;construe;construal;;;;;;;;;;;
v;consubstantiate;consubstantiation;;;;;;;;;;;
v;consult;consultation;;;;;;;;;;;
v;consume;consumption;;;;;;;;;;;
v;consummate;consummation;;;;;;;;;;;
v;contact;contact;;;;;;;;;;;
v;contain;containment;;;;;;;;;;;
v;containerise;containerization;;;;;;;;;;;
v;containerize;containerization;;;;;;;;;;;
v;contaminate;contamination;;;;;;;;;;;
v;contemplate;contemplation;;;;;;;;;;;
v;contemporize;contemporaneity;contemporaneousness;;;;;;;;;;
v;contempt;contempt;contemp;contemptibility;;;;;;;;;
v;contend;contention;;;;;;;;;;;
v;content;contentment;;;;;;;;;;;
v;contest;contest;;;;;;;;;;;
v;continue;continuation;continuance;;;;;;;;;;
v;contort;contortion;;;;;;;;;;;
v;contour;contour;;;;;;;;;;;
v;contraband;contraband;;;;;;;;;;;
v;contract;contraction;contract;;;;;;;;;;
v;contradict;contradiction;;;;;;;;;;;
v;contradistinguish;contradistinction;;;;;;;;;;;
v;contraindicate;contraindication;;;;;;;;;;;
v;contrast;contrast;;;;;;;;;;;
v;contravene;contravention;;;;;;;;;;;
v;contredanse;contredanse;;;;;;;;;;;
v;contribute;contribution;;;;;;;;;;;
v;contrive;contrivance;;;;;;;;;;;
v;control;control;valve;;;;;;;;;;
v;controvert;controversy;controversion;;;;;;;;;;
v;contuse;contusion;;;;;;;;;;;
v;convalesce;convalescence;;;;;;;;;;;
v;convect;convection;;;;;;;;;;;
v;convene;convention;;;;;;;;;;;
v;convenience;convenience;conveniences;;;;;;;;;;
v;conventionalise;conventionality;conventionalism;conventionalization;conventioneer;;;;;;;;
v;conventionalize;conventionality;conventionalism;conventionalization;conventioneer;;;;;;;;
v;converge;convergence;;;;;;;;;;;
v;converse;conversation;;;;;;;;;;;
v;convert;conversion;;;;;;;;;;;
v;convey;conveyance;;;;;;;;;;;
v;convict;conviction;;;;;;;;;;;
v;convince;conviction;convincement;convict;convincing;;;;;;;;
v;convoke;convocation;;;;;;;;;;;
v;convolute;convolution;;;;;;;;;;;
v;convolve;convolution;;;;;;;;;;;
v;convoy;convoy;;;;;;;;;;;
v;convulse;convulsion;;;;;;;;;;;
v;coo;coo;;;;;;;;;;;
v;cook;cooking;;;;;;;;;;;
v;cool;coolness;cool;cooling;cooler;coolant;;;;;;;
v;coop;coop;;;;;;;;;;;
v;cooper;cooperation;cooperage;cooperativeness;cooper;cooperator;cooperative;;;;;;
v;cooperate;cooperation;cooperative;;;;;;;;;;
v;coopt;co-option;co-optation;;;;;;;;;;
v;coordinate;coordination;;;;;;;;;;;
v;cop;cop;;;;;;;;;;;
v;cope;coping;cope;copal;;;;;;;;;
v;copolymerise;copolymerization;;;;;;;;;;;
v;copolymerize;copolymerization;;;;;;;;;;;
v;copper;copper;;;;;;;;;;;
v;copulate;copulation;;;;;;;;;;;
v;copy;copy;;;;;;;;;;;
v;copyread;copyreader;;;;;;;;;;;
v;copyright;copyright;;;;;;;;;;;
v;coquet;coquetry;coquet;;;;;;;;;;
v;coquette;coquette;;;;;;;;;;;
v;corbel;corbel;;;;;;;;;;;
v;cord;cord;cords;cording;cordite;;;;;;;;
v;cordon;cordon;;;;;;;;;;;
v;corduroy;corduroy;corduroys;;;;;;;;;;
v;core;core;coral;;;;;;;;;;
v;cork;cork;corker;;;;;;;;;;
v;corkscrew;corkscrew;;;;;;;;;;;
v;corn;corn;;;;;;;;;;;
v;corner;corner;;;;;;;;;;;
v;cornice;cornice;;;;;;;;;;;
v;coronate;coronation;coronal;coroner;;;;;;;;;
v;corrade;corrasion;;;;;;;;;;;
v;corral;corral;;;;;;;;;;;
v;correct;correction;;;;;;;;;;;
v;correlate;correlation;;;;;;;;;;;
v;correspond;correspondence;;;;;;;;;;;
v;corroborate;corroboration;;;;;;;;;;;
v;corrode;corrosion;;;;;;;;;;;
v;corrugate;corrugation;;;;;;;;;;;
v;corrupt;corruption;;;;;;;;;;;
v;corset;corsetry;corset;;;;;;;;;;
v;corticate;cortication;;;;;;;;;;;
v;coruscate;coruscation;;;;;;;;;;;
v;cosh;cosh;;;;;;;;;;;
v;cost;cost;;;;;;;;;;;
v;costume;costume;;;;;;;;;;;
v;cotton;cotton;;;;;;;;;;;
v;couch;couch;;;;;;;;;;;
v;cough;cough;coughing;;;;;;;;;;
v;counsel;counseling;;;;;;;;;;;
v;count;count;;;;;;;;;;;
v;count_down;countdown;;;;;;;;;;;
v;countenance;countenance;;;;;;;;;;;
v;counter;count;counting;counter;counterman;;;;;;;;
v;counteract;counteraction;;;;;;;;;;;
v;counterattack;counterattack;;;;;;;;;;;
v;counterbalance;counterbalance;;;;;;;;;;;
v;counterchange;counterchange;;;;;;;;;;;
v;countercheck;countercheck;;;;;;;;;;;
v;counterclaim;counterclaim;;;;;;;;;;;
v;counterfeit;counterfeit;counterfeiter;;;;;;;;;;
v;countermand;countermand;;;;;;;;;;;
v;countermine;countermine;;;;;;;;;;;
v;countermove;countermove;countermovement;;;;;;;;;;
v;counterplot;counterplot;;;;;;;;;;;
v;counterpoint;counterpoint;;;;;;;;;;;
v;counterpoise;counterpoise;;;;;;;;;;;
v;countersign;countersignature;countersign;;;;;;;;;;
v;countersink;countersink;;;;;;;;;;;
v;counterweight;counterweight;;;;;;;;;;;
v;countrify;country;;;;;;;;;;;
v;country;country;;;;;;;;;;;
v;country-dance;country-dance;;;;;;;;;;;
v;coup;coup;coupe;;;;;;;;;;
v;couple;couple;coupling;coupler;;;;;;;;;
v;course;course;courser;coursing;;;;;;;;;
v;court;courtship;;;;;;;;;;;
v;court-martial;court-martial;;;;;;;;;;;
v;covenant;covenant;coven;;;;;;;;;;
v;cover;coverage;cover;;;;;;;;;;
v;covet;covetousness;covet;;;;;;;;;;
v;cow;cows;cow;cowman;;;;;;;;;
v;coward;coward;;;;;;;;;;;
v;cowhide;cowhide;;;;;;;;;;;
v;cowl;cowl;cowling;;;;;;;;;;
v;cox;cox;;;;;;;;;;;
v;cozen;cozen;cozenage;;;;;;;;;;
v;crab;crab;crabs;;;;;;;;;;
v;crack;crack;;;;;;;;;;;
v;crack_down;crackdown;;;;;;;;;;;
v;crackle;crackle;crackling;cracklings;;;;;;;;;
v;cradle;cradle;;;;;;;;;;;
v;craft;craft;crafter;;;;;;;;;;
v;cramp;cramp;;;;;;;;;;;
v;crane;crane;;;;;;;;;;;
v;crank;crank;;;;;;;;;;;
v;crap;crap;craps;;;;;;;;;;
v;crape;crape;;;;;;;;;;;
v;crash;crash;crashlet;;;;;;;;;;
v;crash-land;crash-landing;;;;;;;;;;;
v;crate;crate;crater;crateful;;;;;;;;;
v;crater;crate;crater;crateful;;;;;;;;;
v;crave;craving;;;;;;;;;;;
v;crawfish;crawfish;;;;;;;;;;;
v;crawl;crawl;crawler;crawling;;;;;;;;;
v;crayon;crayon;;;;;;;;;;;
v;craze;craze;;;;;;;;;;;
v;creak;creak;creaking;;;;;;;;;;
v;cream;cream;creamer;;;;;;;;;;
v;crease;crease;;;;;;;;;;;
v;create;creation;;;;;;;;;;;
v;credit;credit;credential;;;;;;;;;;
v;creep;creep;creeps;creeper;creeping;;;;;;;;
v;cremate;cremation;;;;;;;;;;;
v;crenel;crenelation;crenellation;;;;;;;;;;
v;crenelate;crenelation;crenellation;;;;;;;;;;
v;crenellate;crenelation;crenellation;;;;;;;;;;
v;creosote;creosote;;;;;;;;;;;
v;crepe;crepe;;;;;;;;;;;
v;crepitate;crepitation;;;;;;;;;;;
v;crescendo;crescendo;;;;;;;;;;;
v;crest;crest;;;;;;;;;;;
v;crew;crew;crewman;;;;;;;;;;
v;crib;crib;;;;;;;;;;;
v;crick;crick;;;;;;;;;;;
v;cricket;cricket;cricketer;;;;;;;;;;
v;criminalize;criminality;crimination;criminalism;criminalness;crime;criminal;;;;;;
v;criminate;criminality;crimination;criminalism;criminalness;crime;criminal;;;;;;
v;crimp;crimp;crimper;;;;;;;;;;
v;crimson;crimson;;;;;;;;;;;
v;crinkle;crinkle;;;;;;;;;;;
v;cripple;cripple;;;;;;;;;;;
v;crisp;crispness;crisp;;;;;;;;;;
v;crisscross;crisscross;;;;;;;;;;;
v;criticise;criticism;criticality;criticalness;critique;critic;;;;;;;
v;criticize;criticism;;;;;;;;;;;
v;critique;criticism;criticality;criticalness;critique;critic;;;;;;;
v;croak;croak;croaker;croaking;;;;;;;;;
v;crochet;crochet;crocheting;;;;;;;;;;
v;crock;crock;;;;;;;;;;;
v;crook;crook;;;;;;;;;;;
v;croon;croon;crooner;crooning;;;;;;;;;
v;crop;crop;;;;;;;;;;;
v;croquet;croquet;;;;;;;;;;;
v;cross;cross;;;;;;;;;;;
v;cross-dress;cross-dresser;;;;;;;;;;;
v;cross-examine;cross-examination;;;;;;;;;;;
v;cross-fertilize;cross-fertilization;;;;;;;;;;;
v;cross-index;cross-index;;;;;;;;;;;
v;cross-pollinate;cross-pollination;;;;;;;;;;;
v;cross-question;cross-question;cross-questioning;;;;;;;;;;
v;cross-refer;cross-reference;;;;;;;;;;;
v;crossbreed;crossbreed;;;;;;;;;;;
v;crosscheck;crosscheck;;;;;;;;;;;
v;crosscut;crosscut;;;;;;;;;;;
v;crosshatch;crosshatch;crosshatching;;;;;;;;;;
v;crouch;crouch;;;;;;;;;;;
v;crow;crow;crowing;;;;;;;;;;
v;crowd;crowd;crowding;;;;;;;;;;
v;crown;crown;;;;;;;;;;;
v;crucify;crucifixion;;;;;;;;;;;
v;cruise;cruise;;;;;;;;;;;
v;crumb;crumb;;;;;;;;;;;
v;crunch;crunch;;;;;;;;;;;
v;crusade;crusade;;;;;;;;;;;
v;crush;crush;crusher;crushing;;;;;;;;;
v;crust;crust;;;;;;;;;;;
v;cry;cry;;;;;;;;;;;
v;cry_out;outcry;;;;;;;;;;;
v;crystalize;crystallization;crystalization;crystal;;;;;;;;;
v;crystallize;crystallization;;;;;;;;;;;
v;cub;cub;;;;;;;;;;;
v;cube;cubism;cube;cubist;;;;;;;;;
v;cuckold;cuckold;cuckoldry;;;;;;;;;;
v;cuckoo;cuckoo;;;;;;;;;;;
v;cuddle;cuddle;cuddling;;;;;;;;;;
v;cudgel;cudgel;;;;;;;;;;;
v;cue;cue;;;;;;;;;;;
v;cuff;cuff;cuffs;;;;;;;;;;
v;cull;cull;;;;;;;;;;;
v;culminate;culmination;;;;;;;;;;;
v;cultivate;cultivation;;;;;;;;;;;
v;culture;culture;;;;;;;;;;;
v;cumulate;cumulation;;;;;;;;;;;
v;cup;cup;cupful;cupping;;;;;;;;;
v;curarise;curare;curarization;;;;;;;;;;
v;curarize;curare;curarization;;;;;;;;;;
v;curb;curb;;;;;;;;;;;
v;curdle;curdling;;;;;;;;;;;
v;cure;cure;;;;;;;;;;;
v;curet;curet;curette;curettement;;;;;;;;;
v;curl;curl;curler;curling;;;;;;;;;
v;curry;curry;;;;;;;;;;;
v;curse;curse;;;;;;;;;;;
v;curtail;curtailment;;;;;;;;;;;
v;curtain;curtain;;;;;;;;;;;
v;curtsey;curtsey;;;;;;;;;;;
v;curtsy;curtsy;;;;;;;;;;;
v;curve;curvature;curve;;;;;;;;;;
v;curvet;curvet;;;;;;;;;;;
v;cushion;cushion;;;;;;;;;;;
v;cuss;cuss;;;;;;;;;;;
v;customize;customization;customer;custom;customs;;;;;;;;
v;cut;cut;cutting;cutout;;;;;;;;;
v;cut_back;cutback;;;;;;;;;;;
v;cut_off;cutoff;;;;;;;;;;;
v;cutinise;cutinization;;;;;;;;;;;
v;cutinize;cutinization;;;;;;;;;;;
v;cybernate;cybernation;;;;;;;;;;;
v;cycle;cyclicity;cycle;cycling;cyclist;;;;;;;;
v;cyclostyle;cyclostyle;;;;;;;;;;;
v;cypher;cypher;;;;;;;;;;;
v;dab;dab;;;;;;;;;;;
v;dabble;dabbler;;;;;;;;;;;
v;dally;dalliance;;;;;;;;;;;
v;dam;dam;;;;;;;;;;;
v;damage;damage;;;;;;;;;;;
v;damascene;damascene;;;;;;;;;;;
v;damn;damnation;;;;;;;;;;;
v;damnify;damnification;;;;;;;;;;;
v;damp;dampness;damp;damper;;;;;;;;;
v;dampen;dampening;;;;;;;;;;;
v;dance;dance;dancing;;;;;;;;;;
v;dandify;dandification;;;;;;;;;;;
v;dangle;dangle;dangling;;;;;;;;;;
v;dapple;dapple;;;;;;;;;;;
v;dare;dare;daring;;;;;;;;;;
v;darken;darkening;;;;;;;;;;;
v;darn;darn;darning;;;;;;;;;;
v;darraign;deraignment;darraignment;;;;;;;;;;
v;dart;dart;darts;darter;;;;;;;;;
v;dash;dash;;;;;;;;;;;
v;date;date;;;;;;;;;;;
v;dateline;dateline;;;;;;;;;;;
v;daub;daub;daubry;dauber;daubery;daubing;;;;;;;
v;daunt;dauntlessness;;;;;;;;;;;
v;dawdle;dawdler;dawdling;;;;;;;;;;
v;dawn;dawn;dawning;;;;;;;;;;
v;daydream;daydream;daydreamer;;;;;;;;;;
v;daze;daze;;;;;;;;;;;
v;dazzle;dazzle;;;;;;;;;;;
v;de-emphasize;de-emphasis;;;;;;;;;;;
v;de-escalate;de-escalation;;;;;;;;;;;
v;de-iodinate;de-iodination;;;;;;;;;;;
v;deactivate;inactivation;;;;;;;;;;;
v;deaden;deadening;;;;;;;;;;;
v;deaf;deafness;deaf;;;;;;;;;;
v;deal;deal;dealing;;;;;;;;;;
v;deaminate;deamination;deaminization;;;;;;;;;;
v;deaminize;deamination;deaminization;;;;;;;;;;
v;debar;debarment;debarring;;;;;;;;;;
v;debark;debarkation;;;;;;;;;;;
v;debase;debasement;;;;;;;;;;;
v;debate;debate;;;;;;;;;;;
v;debauch;debauchery;;;;;;;;;;;
v;debilitate;debilitation;;;;;;;;;;;
v;debit;debit;;;;;;;;;;;
v;debite;debit;;;;;;;;;;;
v;debouch;debouchment;;;;;;;;;;;
v;debrief;debriefing;;;;;;;;;;;
v;debunk;debunking;;;;;;;;;;;
v;debut;debut;;;;;;;;;;;
v;decalcify;decalcification;;;;;;;;;;;
v;decamp;decampment;;;;;;;;;;;
v;decant;decanter;;;;;;;;;;;
v;decapitate;decapitation;;;;;;;;;;;
v;decarbonate;decarbonation;decarbonization;;;;;;;;;;
v;decarbonise;decarbonation;decarbonization;;;;;;;;;;
v;decarbonize;decarbonation;decarbonization;;;;;;;;;;
v;decarburise;decarburation;decarburization;;;;;;;;;;
v;decarburize;decarburation;decarburization;;;;;;;;;;
v;decay;decay;;;;;;;;;;;
v;decease;decease;;;;;;;;;;;
v;deceive;deception;;;;;;;;;;;
v;decelerate;deceleration;;;;;;;;;;;
v;december;december;;;;;;;;;;;
v;decentralise;decentralization;;;;;;;;;;;
v;decentralize;decentralization;;;;;;;;;;;
v;decide;decision;;;;;;;;;;;
v;decimalise;decimation;decimalization;decimal;decimate;;;;;;;;
v;decimalize;decimalization;;;;;;;;;;;
v;decimate;decimation;decimalization;decimal;decimate;;;;;;;;
v;decipher;decipherment;;;;;;;;;;;
v;deck;deck;decking;;;;;;;;;;
v;declaim;declamation;declaim;;;;;;;;;;
v;declare;declaration;;;;;;;;;;;
v;declassify;declassification;;;;;;;;;;;
v;decline;declination;decline;;;;;;;;;;
v;decoct;decoction;;;;;;;;;;;
v;decode;decoder;decoding;;;;;;;;;;
v;decollate;decollation;;;;;;;;;;;
v;decolonize;decolonization;;;;;;;;;;;
v;decolor;decoloration;decolorization;;;;;;;;;;
v;decolorize;decoloration;decolorization;;;;;;;;;;
v;decolour;decoloration;decolorization;;;;;;;;;;
v;decompose;decomposition;;;;;;;;;;;
v;decompress;decompression;;;;;;;;;;;
v;deconstruct;deconstruction;;;;;;;;;;;
v;decontaminate;decontamination;;;;;;;;;;;
v;decontrol;decontrol;;;;;;;;;;;
v;decorate;decoration;;;;;;;;;;;
v;decorticate;decortication;;;;;;;;;;;
v;decoy;decoy;;;;;;;;;;;
v;decrease;decrease;;;;;;;;;;;
v;decree;decree;;;;;;;;;;;
v;decrement;decrement;decree;;;;;;;;;;
v;decrepitate;decrepitation;;;;;;;;;;;
v;decrescendo;decrescendo;;;;;;;;;;;
v;decry;decry;decrial;;;;;;;;;;
v;decrypt;decryption;;;;;;;;;;;
v;decussate;decussation;;;;;;;;;;;
v;dedicate;dedication;;;;;;;;;;;
v;deduce;deduction;;;;;;;;;;;
v;deduct;deduction;;;;;;;;;;;
v;deed;deed;deeds;;;;;;;;;;
v;deepen;deepening;;;;;;;;;;;
v;deepfreeze;deepfreeze;;;;;;;;;;;
v;deface;defacement;;;;;;;;;;;
v;defalcate;defalcation;;;;;;;;;;;
v;defame;defamation;;;;;;;;;;;
v;default;default;;;;;;;;;;;
v;defeat;defeat;;;;;;;;;;;
v;defecate;defecation;;;;;;;;;;;
v;defect;defection;;;;;;;;;;;
v;defend;defense;;;;;;;;;;;
v;defer;deference;deferment;deferral;;;;;;;;;
v;defile;defilement;;;;;;;;;;;
v;define;definition;;;;;;;;;;;
v;deflagrate;deflagration;;;;;;;;;;;
v;deflate;deflation;;;;;;;;;;;
v;deflect;deflection;;;;;;;;;;;
v;deflocculate;deflocculation;;;;;;;;;;;
v;defoliate;defoliation;;;;;;;;;;;
v;deforce;deforcement;;;;;;;;;;;
v;deforest;deforestation;;;;;;;;;;;
v;deform;deformation;deformity;;;;;;;;;;
v;defraud;defraudment;defraudation;;;;;;;;;;
v;defray;defrayal;defrayment;;;;;;;;;;
v;defrost;defroster;;;;;;;;;;;
v;defuse;defusing;;;;;;;;;;;
v;defy;defiance;;;;;;;;;;;
v;degauss;degaussing;;;;;;;;;;;
v;degeminate;degemination;;;;;;;;;;;
v;degenerate;degeneration;;;;;;;;;;;
v;deglutinate;deglutination;;;;;;;;;;;
v;degrade;degradation;;;;;;;;;;;
v;degust;degustation;;;;;;;;;;;
v;degustate;degustation;;;;;;;;;;;
v;dehisce;dehiscence;;;;;;;;;;;
v;dehumanise;dehumanization;;;;;;;;;;;
v;dehumanize;dehumanization;;;;;;;;;;;
v;dehumidify;dehumidification;;;;;;;;;;;
v;dehydrate;dehydration;;;;;;;;;;;
v;dehydrogenate;dehydrogenation;dehydrogenization;;;;;;;;;;
v;dehypnotise;dehypnotization;;;;;;;;;;;
v;dehypnotize;dehypnotization;;;;;;;;;;;
v;deice;deicer;;;;;;;;;;;
v;deify;deification;;;;;;;;;;;
v;deject;dejection;;;;;;;;;;;
v;delaminate;delamination;;;;;;;;;;;
v;delate;delation;;;;;;;;;;;
v;delay;delay;;;;;;;;;;;
v;delegate;delegation;;;;;;;;;;;
v;delete;deletion;;;;;;;;;;;
v;deliberate;deliberation;;;;;;;;;;;
v;delie;deli;;;;;;;;;;;
v;delight;delight;;;;;;;;;;;
v;delimit;delimitation;;;;;;;;;;;
v;delimitate;delimitation;delimit;;;;;;;;;;
v;delineate;delineation;;;;;;;;;;;
v;deliquesce;deliquescence;;;;;;;;;;;
v;deliver;delivery;deliverance;;;;;;;;;;
v;delocalise;delocalization;;;;;;;;;;;
v;delocalize;delocalization;;;;;;;;;;;
v;delude;delusion;;;;;;;;;;;
v;deluge;deluge;;;;;;;;;;;
v;demagnetise;demagnetization;;;;;;;;;;;
v;demagnetize;demagnetization;;;;;;;;;;;
v;demand;demand;;;;;;;;;;;
v;demarcate;demarcation;;;;;;;;;;;
v;demean;demeanor;;;;;;;;;;;
v;demerit;demerit;;;;;;;;;;;
v;demilitarise;demilitarization;;;;;;;;;;;
v;demilitarize;demilitarization;;;;;;;;;;;
v;demise;demise;;;;;;;;;;;
v;demist;demister;;;;;;;;;;;
v;demit;demission;;;;;;;;;;;
v;demo;demo;;;;;;;;;;;
v;demobilise;demobilization;;;;;;;;;;;
v;demobilize;demobilization;;;;;;;;;;;
v;democratise;democratization;democrat;;;;;;;;;;
v;democratize;democratization;;;;;;;;;;;
v;demodulate;demodulation;demodulator;;;;;;;;;;
v;demolish;demolition;;;;;;;;;;;
v;demonetise;demonetization;;;;;;;;;;;
v;demonetize;demonetization;;;;;;;;;;;
v;demonize;demonization;demonism;demon;;;;;;;;;
v;demonstrate;demonstration;demo;;;;;;;;;;
v;demoralise;demoralization;;;;;;;;;;;
v;demoralize;demoralization;;;;;;;;;;;
v;demote;demotion;;;;;;;;;;;
v;demulsify;demulsification;;;;;;;;;;;
v;demur;demur;demural;demurral;demurrer;demureness;;;;;;;
v;demythologise;demythologization;;;;;;;;;;;
v;demythologize;demythologization;;;;;;;;;;;
v;denationalise;denationalization;;;;;;;;;;;
v;denationalize;denationalization;;;;;;;;;;;
v;denaturalise;denaturation;denaturalization;denaturant;;;;;;;;;
v;denaturalize;denaturation;denaturalization;denaturant;;;;;;;;;
v;denature;denaturation;denaturalization;denaturant;;;;;;;;;
v;denazify;denazification;;;;;;;;;;;
v;denicotinize;denicotinization;;;;;;;;;;;
v;denigrate;denigration;;;;;;;;;;;
v;denitrate;denitration;;;;;;;;;;;
v;denitrify;denitrification;;;;;;;;;;;
v;denominate;denomination;;;;;;;;;;;
v;denote;denotation;denotement;denote;;;;;;;;;
v;denounce;denunciation;;;;;;;;;;;
v;dent;dent;;;;;;;;;;;
v;denudate;denudation;;;;;;;;;;;
v;denude;denudation;;;;;;;;;;;
v;denunciate;denunciation;denouncement;;;;;;;;;;
v;deny;denial;;;;;;;;;;;
v;deodorise;deodorization;deodorant;;;;;;;;;;
v;deodorize;deodorization;deodorant;;;;;;;;;;
